Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Hit
0.729,0.756,8,-5.119,1,0.0294,0.131,0,0.0527,0.522,104.945,1
0.765,0.612,7,-6.342,1,0.0382,1.51E-05,0.873,0.159,0.229,119.997,1
0.633,0.822,10,-5.011,0,0.0723,0.00846,0,0.141,0.633,122.994,1
0.458,0.774,9,-4.356,0,0.0316,0.0234,0,0.108,0.2,76.996,1
0.657,0.523,8,-4.907,1,0.0614,0.0462,0,0.322,0.0382,140.046,1
0.436,0.893,9,-4.18,0,0.0556,0.000362,0,0.103,0.0794,124.113,1
0.654,0.599,11,-6.699,1,0.0563,0.0599,0,0.161,0.333,119.778,1
0.351,0.797,11,-4.286,1,0.0379,0.0959,4.12E-05,0.157,0.243,129.14,1
0.557,0.406,4,-7.083,1,0.0278,0.742,0,0.113,0.222,131.96,1
0.595,0.506,4,-9.682,1,0.0388,0.0464,0.000138,0.107,0.346,141.981,1
0.659,0.628,0,-8.685,0,0.179,0.186,0,0.105,0.262,94.05,1
0.511,0.728,11,-4.874,0,0.037,2.52E-05,7.41E-05,0.0725,0.541,138.179,1
0.437,0.844,8,-3.394,1,0.0381,0.0642,1.42E-06,0.124,0.493,155.066,1
0.523,0.805,3,-5.473,1,0.192,0.0524,0,0.0914,0.602,125.358,1
0.606,0.942,2,-3.618,1,0.0357,0.000233,7.07E-06,0.106,0.373,110.98,1
0.521,0.656,6,-5.015,1,0.0289,0.387,0,0.143,0.598,170.939,1
0.487,0.668,10,-4.251,1,0.0321,0.346,4.56E-05,0.107,0.184,90.083,1
0.64,0.659,3,-4.986,1,0.0315,0.311,3.36E-06,0.253,0.683,79.941,1
0.559,0.414,9,-7.032,0,0.351,0.0445,0,0.204,0.472,155.949,1
0.759,0.546,6,-6.071,0,0.115,0.13,0.000194,0.192,0.584,100.085,1
0.832,0.823,9,-6.097,1,0.0385,0.02,0.84,0.148,0.438,127.985,1
0.653,0.711,9,-6.454,1,0.0623,0.109,0,0.443,0.769,160.048,1
0.674,0.932,8,-3.257,1,0.165,0.181,2.16E-06,0.303,0.531,129.025,1
0.642,0.886,7,-6.151,1,0.04,0.0207,0.0275,0.391,0.287,123.985,1
0.374,0.657,11,-6.086,1,0.0325,0.0434,0,0.219,0.376,74.234,1
0.684,0.889,8,-4.555,0,0.102,0.0307,2.57E-06,0.775,0.582,112.004,1
0.568,0.761,4,-3.987,1,0.0459,0.452,0,0.217,0.789,163.974,1
0.504,0.41,11,-5.86,1,0.0288,0.0438,0.00123,0.108,0.134,98.022,1
0.441,0.644,11,-5.774,1,0.0363,0.56,0,0.109,0.349,141.733,1
0.684,0.603,11,-8.127,0,0.0989,0.0275,0.000311,0.191,0.504,81,1
0.696,0.546,5,-6.55,1,0.0414,0.00379,3.80E-06,0.332,0.787,130.002,1
0.944,0.76,11,-4.355,0,0.0851,0.116,0,0.113,0.545,98.001,1
0.565,0.449,11,-10.962,1,0.0284,0.341,1.31E-05,0.132,0.119,134.039,1
0.701,0.864,3,-4.351,1,0.0631,0.00331,0,0.0421,0.811,106.034,1
0.63,0.86,0,-6.117,1,0.0327,0.00115,1.19E-06,0.231,0.911,95.978,1
0.612,0.737,6,-5.051,1,0.033,0.048,0,0.191,0.512,106.871,1
0.554,0.621,11,-7.076,1,0.0269,0.162,2.56E-05,0.155,0.151,155.817,1
0.745,0.753,1,-2.408,1,0.164,0.223,0,0.705,0.589,144.057,1
0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,1
0.558,0.673,6,-4.914,1,0.0291,0.015,0.000655,0.0758,0.445,139.985,1
0.593,0.639,1,-5.826,1,0.0307,0.446,0,0.0998,0.332,142.881,1
0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59E-05,0.355,0.535,131.001,1
0.481,0.849,4,-5.131,1,0.0385,0.00167,1.49E-06,0.121,0.723,205.57,1
0.615,0.871,1,-3.804,1,0.281,0.0388,0,0.246,0.338,119.149,1
0.68,0.741,2,-5.055,1,0.0357,0.347,1.87E-06,0.117,0.635,127.024,1
0.645,0.904,2,-4.532,1,0.0462,0.0293,0,0.0834,0.671,105.97,1
0.56,0.867,1,-4.801,1,0.0281,0.000273,4.25E-05,0.135,0.594,136.237,1
0.72,0.861,11,-4.339,1,0.209,0.269,5.11E-06,0.601,0.669,126.991,1
0.634,0.716,2,-6.502,1,0.128,0.0341,0,0.0877,0.619,91.039,1
0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,1
0.733,0.899,0,-4.237,1,0.143,0.00496,4.72E-05,0.372,0.76,127.086,1
0.32,0.0622,5,-10.938,1,0.039,0.964,1.20E-06,0.0867,0.393,183.497,1
0.434,0.984,10,-6.201,1,0.123,0.000178,0.000226,0.08,0.158,160.011,1
0.528,0.446,1,-8.665,1,0.0337,0.582,0.0157,0.11,0.742,175.979,1
0.609,0.81,11,-4.207,1,0.0296,0.11,0,0.246,0.47,117.364,1
0.831,0.74,1,-3.723,1,0.152,0.00557,0,0.302,0.21,140.041,1
0.348,0.484,0,-8.171,0,0.0359,0.109,0,0.125,0.337,75.492,1
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,1
0.579,0.878,2,-5.396,1,0.145,0.29,0,0.789,0.88,165.972,1
0.578,0.648,2,-5.106,1,0.0522,0.463,9.25E-06,0.0633,0.813,178.011,1
0.6,0.808,4,-4.679,1,0.0403,0.208,0,0.196,0.809,172.016,1
0.502,0.948,6,-3.717,1,0.121,0.0099,4.54E-06,0.0809,0.102,139.979,1
0.581,0.772,9,-6.544,1,0.0401,0.000343,0.0191,0.11,0.361,127.952,1
0.644,0.661,11,-6.093,1,0.0418,0.000177,5.14E-06,0.108,0.272,154.001,1
0.425,0.733,9,-6.883,1,0.0396,0.00193,0.00922,0.171,0.313,117.985,1
0.521,0.647,9,-6.344,1,0.0295,0.0922,8.21E-05,0.123,0.326,83.963,1
0.433,0.72,6,-1.912,1,0.0312,0.286,0,0.0936,0.274,139.765,1
0.649,0.815,3,-3.796,0,0.0415,0.00125,4.31E-05,0.671,0.765,126.03,1
0.475,0.577,7,-3.979,1,0.0341,0.219,0,0.121,0.319,169.897,1
0.479,0.906,0,-4.03,0,0.188,0.0406,0,0.051,0.536,155.887,1
0.543,0.818,4,-3.611,1,0.0398,0.00478,0.000368,0.0357,0.683,139.898,1
0.636,0.901,1,-7.094,0,0.118,0.119,0,0.391,0.836,162.994,1
0.545,0.649,6,-4.062,1,0.0324,0.143,1.57E-05,0.0894,0.297,99.099,1
0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066,1
0.303,0.384,6,-7.342,1,0.0339,0.381,5.14E-06,0.0661,0.261,63.345,1
0.581,0.856,3,-4,1,0.0783,0.183,0,0.0871,0.918,169.902,1
0.674,0.778,0,-5.367,1,0.0376,0.0469,0,0.145,0.816,90.01,1
0.872,0.719,2,-8.663,1,0.235,0.0121,1.01E-06,0.246,0.32,101.967,1
0.586,0.674,11,-5.69,1,0.0246,0.00764,0.0777,0.243,0.395,86.5,1
0.738,0.952,6,-3.386,0,0.0515,0.0631,0,0.216,0.899,122,1
0.507,0.654,10,-6.327,1,0.0467,0.211,4.25E-06,0.163,0.197,179.955,1
0.604,0.805,11,-6.272,1,0.0414,0.00948,0.00069,0.116,0.269,123.977,1
0.596,0.768,6,-6.753,1,0.0369,0.0858,6.23E-06,0.116,0.532,127.93,1
0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,1
0.608,0.833,11,-4.101,0,0.0341,0.0445,0,0.206,0.431,120.001,1
0.497,0.701,9,-5.996,1,0.0306,0.0507,0,0.103,0.376,172.126,1
0.67,0.72,8,-3.073,1,0.0291,0.12,0,0.0694,0.805,127.001,1
0.263,0.315,8,-10.797,1,0.03,0.0217,0.163,0.109,0.196,142.657,1
0.445,0.67,4,-5.232,0,0.0326,0.000236,0.8,0.606,0.401,115.415,1
0.639,0.938,2,-2.729,1,0.0433,0.0531,0,0.617,0.886,112.012,1
0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,1
0.576,0.912,9,-3.623,1,0.0403,0.0182,0,0.293,0.727,79.981,1
0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29E-05,0.405,0.543,151.977,1
0.559,0.33,9,-8.251,1,0.0285,0.892,0,0.0975,0.285,135.109,1
0.72,0.925,4,-4.165,0,0.0511,0.0276,0.000238,0.14,0.781,127.004,1
0.657,0.785,3,-8.428,1,0.037,0.0301,4.62E-06,0.0927,0.769,127.987,1
0.409,0.765,11,-5.696,1,0.0412,0.0249,6.16E-06,0.104,0.5,83.093,1
0.468,0.996,11,-3.027,0,0.179,1.41E-05,0,0.26,0.094,75.978,1
0.712,0.924,10,-2.802,0,0.0683,0.165,1.77E-05,0.906,0.901,77.508,1
0.683,0.734,4,-4.523,0,0.029,0.00112,0.0139,0.258,0.576,106.254,1
0.372,0.642,9,-4.819,0,0.148,0.216,0,0.114,0.647,67.839,1
0.573,0.581,7,-3.325,1,0.0276,0.148,0,0.128,0.188,103.82,1
0.448,0.885,9,-3.755,1,0.0562,0.111,3.65E-06,0.0476,0.134,178.151,1
0.61,0.683,2,-3.879,0,0.0253,0.00382,1.79E-06,0.125,0.466,108.003,1
0.869,0.794,0,-6.191,1,0.0984,0.0303,3.81E-06,0.07,0.656,128.022,1
0.742,0.853,9,-4.147,1,0.0393,0.00743,4.79E-06,0.332,0.95,107.03,1
0.231,0.866,9,-5.131,1,0.0517,3.62E-05,0.000552,0.29,0.191,138.311,1
0.736,0.823,8,-4.231,1,0.0675,0.00358,0.000914,0.33,0.442,124.954,1
0.628,0.667,6,-6.282,1,0.0385,0.163,0,0.127,0.584,160.01,1
0.734,0.698,9,-5.833,1,0.0331,0.473,8.02E-05,0.297,0.605,114.031,1
0.618,0.753,7,-5.05,0,0.0451,0.637,0,0.0905,0.557,120.041,1
0.518,0.709,2,-5.234,1,0.0476,0.075,0,0.0935,0.514,127.083,1
0.652,0.748,0,-5.242,1,0.0887,0.0849,0,0.604,0.652,94.1,1
0.636,0.566,6,-7.16,0,0.106,0.365,0.000353,0.0917,0.425,151.894,1
0.721,0.738,2,-5.682,1,0.0649,0.00222,0,0.224,0.375,135.988,1
0.572,0.663,4,-5.418,1,0.0274,0.221,0,0.291,0.455,140.253,1
0.504,0.856,11,-5.024,0,0.286,0.0114,0,0.256,0.335,101.866,1
0.473,0.833,2,-5.013,1,0.039,0.00369,0,0.118,0.503,157.012,1
0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,1
0.701,0.934,8,-2.777,1,0.0403,0.0657,1.53E-06,0.0671,0.964,81,1
0.707,0.861,7,-4.225,1,0.316,0.1,0,0.191,0.795,130.021,1
0.788,0.859,1,-5.542,1,0.315,0.127,0,0.348,0.769,140.027,1
0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,1
0.655,0.547,6,-5.829,1,0.0406,0.177,3.78E-05,0.118,0.383,132.226,1
0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,1
0.825,0.435,1,-9.582,1,0.0568,0.452,0.609,0.0953,0.243,119.038,1
0.81,0.577,8,-6.142,1,0.149,0.00953,3.48E-06,0.0838,0.408,140.065,1
0.676,0.618,2,-7.495,0,0.196,0.689,0.00821,0.127,0.466,79.799,1
0.657,0.714,1,-6.965,1,0.0273,0.281,0.000145,0.0838,0.488,99.991,1
0.629,0.793,9,-5.942,1,0.0346,0.00952,1.14E-06,0.218,0.587,95.983,1
0.512,0.532,0,-3.28,1,0.0301,0.475,0,0.0993,0.256,147.473,1
0.576,0.835,2,-6.826,1,0.0486,0.337,0,0.082,0.476,150.017,1
0.676,0.807,5,-5.131,1,0.029,0.0284,0,0.0701,0.443,95.956,1
0.446,0.9,10,-3.541,0,0.0489,0.000102,1.89E-05,0.0404,0.88,187.961,1
0.359,0.784,7,-4.404,1,0.0438,0.0181,2.72E-05,0.0989,0.444,78.494,1
0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,1
0.493,0.552,7,-6.347,1,0.0254,0.433,0,0.0969,0.306,85.973,1
0.536,0.521,9,-5.373,1,0.0261,0.227,0,0.165,0.455,131.937,1
0.626,0.913,0,-4.452,1,0.0318,0.00635,0,0.293,0.946,113.044,1
0.416,0.84,0,-4.298,1,0.0787,0.0139,0,0.113,0.523,177.942,1
0.541,0.889,9,-3.997,1,0.049,0.00642,1.71E-05,0.02,0.902,167.995,1
0.616,0.728,9,-4.02,0,0.0278,0.0275,0,0.228,0.375,111.934,1
0.554,0.621,9,-5.37,1,0.0325,0.169,0,0.086,0.257,147.798,1
0.684,0.715,6,-6.132,1,0.0336,0.159,0,0.181,0.563,96.018,1
0.561,0.826,2,-5.842,1,0.0972,0.00289,0,0.432,0.499,141.98,1
0.687,0.792,1,-4.023,0,0.0353,0.000802,0,0.2,0.864,133.962,1
0.535,0.56,4,-6.586,1,0.0901,0.287,0,0.209,0.785,164.17,1
0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,1
0.757,0.547,7,-4.573,1,0.0355,0.0115,0,0.0445,0.793,126.977,1
0.665,0.787,5,-5.73,1,0.151,0.308,0,0.219,0.699,167.349,1
0.527,0.804,10,-4.168,1,0.0358,0.0104,0,0.105,0.221,107.486,1
0.662,0.29,4,-7.896,1,0.0349,0.895,0,0.0959,0.283,148.393,1
0.356,0.872,2,-7.837,1,0.068,0.00417,0.00975,0.0997,0.607,166.3,1
0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,1
0.483,0.843,2,-5.62,1,0.0835,0.0331,0,0.134,0.772,185.998,1
0.438,0.919,0,-2.91,0,0.0495,0.00674,0,0.158,0.195,151.026,1
0.668,0.781,1,-6.151,1,0.0267,0.0191,0,0.113,0.695,105.945,1
0.702,0.715,5,-5.377,0,0.0425,0.503,2.44E-05,0.126,0.863,127.05,1
0.614,0.879,0,-4.422,1,0.056,0.00104,0.00438,0.41,0.407,131.092,1
0.424,0.12,11,-12.802,1,0.0334,0.937,5.74E-05,0.111,0.383,129.278,1
0.662,0.819,6,-4.609,1,0.124,0.00537,0,0.0498,0.801,122.951,1
0.632,0.923,1,-3.184,0,0.0879,0.0601,0,0.302,0.134,120.016,1
0.584,0.89,1,-5.941,0,0.0343,0.047,0.814,0.309,0.466,126.04,1
0.929,0.339,1,-10.881,1,0.371,0.0373,1.96E-05,0.187,0.273,98.986,1
0.56,0.936,3,-5.835,1,0.0439,0.00847,0,0.161,0.371,112.96,1
0.608,0.569,0,-7.227,1,0.0284,0.537,0,0.097,0.238,159.845,1
0.64,0.896,6,-3.221,0,0.0789,0.275,0,0.147,0.751,123.071,1
0.554,0.496,10,-7.266,1,0.0281,0.391,0,0.109,0.351,132.078,1
0.56,0.965,4,-3.67,1,0.0472,0.0325,0.000984,0.43,0.771,113.633,1
0.548,0.883,6,-4.697,1,0.0766,0.212,0,0.0828,0.796,167.998,1
0.523,0.944,7,-3.581,0,0.0837,0.00336,0.557,0.119,0.324,139.997,1
0.594,0.823,9,-5.21,1,0.332,0.0635,0,0.095,0.663,97.101,1
0.509,0.688,5,-3.892,1,0.0313,0.345,0,0.151,0.434,179.047,1
0.855,0.746,3,-3.777,0,0.232,0.402,0,0.146,0.375,95.026,1
0.457,0.846,4,-8.547,1,0.0477,0.0598,0,0.34,0.851,177.353,1
0.592,0.584,7,-7.422,1,0.0305,0.245,0,0.0862,0.371,160.048,1
0.429,0.948,5,-3.657,0,0.227,0.00711,0.0148,0.0812,0.55,115.785,1
0.645,0.958,10,-3.872,0,0.286,0.133,0,0.327,0.834,160.084,1
0.61,0.841,7,-4.579,0,0.0692,0.056,9.85E-06,0.118,0.431,126.889,1
0.879,0.83,7,-5.941,1,0.275,0.0289,0.131,0.204,0.719,100.014,1
0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,1
0.74,0.574,4,-6.938,1,0.245,0.411,0,0.262,0.33,149.762,1
0.452,0.566,5,-5.964,1,0.0292,0.175,1.24E-05,0.0888,0.407,138.154,1
0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,1
0.643,0.725,7,-5.632,1,0.0231,0.0365,1.20E-06,0.326,0.683,93.975,1
0.6,0.877,5,-4.351,1,0.165,0.00213,0,0.413,0.55,133.998,1
0.678,0.918,5,-4.63,1,0.0355,0.000417,0,0.0744,0.769,130.028,1
0.747,0.716,11,-2.457,0,0.075,0.135,0,0.251,0.751,125.008,1
0.617,0.839,0,-2.849,0,0.0655,0.0286,0,0.19,0.741,128.91,1
0.594,0.841,1,-5.792,1,0.102,0.000238,2.22E-06,0.156,0.643,129.925,1
0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28E-06,0.108,0.66,120.021,1
0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,1
0.726,0.787,4,-2.494,1,0.0738,0.009,0,0.0596,0.888,124.989,1
0.647,0.478,8,-8.837,1,0.0782,0.547,2.69E-05,0.156,0.333,135.877,1
0.557,0.812,11,-5.434,1,0.0338,0.0662,0,0.618,0.788,175.953,1
0.487,0.736,7,-3.269,1,0.0326,0.069,0,0.114,0.184,81.587,1
0.451,0.632,8,-7.98,0,0.297,0.0114,0,0.198,0.234,132.89,1
0.617,0.862,2,-6.356,1,0.0337,0.0186,0,0.161,0.769,101.971,1
0.49,0.716,4,-6.681,1,0.0441,0.022,0.00048,0.0526,0.288,74.988,1
0.692,0.809,2,-5.935,1,0.0255,0.1,9.77E-05,0.185,0.927,104.023,1
0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75E-05,0.0927,0.392,107.938,1
0.895,0.724,1,-5.832,1,0.193,0.18,0,0.071,0.593,97.532,1
0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24E-06,0.115,0.225,128.978,1
0.598,0.724,7,-7.226,1,0.0344,0.00667,0.00187,0.0839,0.299,137.116,1
0.558,0.872,9,-4.401,1,0.0449,0.178,0,0.173,0.472,143.971,1
0.608,0.863,11,-4.87,1,0.131,0.0593,0,0.228,0.476,150.029,1
0.471,0.924,8,-3.906,1,0.0586,0.00301,0,0.313,0.725,154.961,1
0.564,0.531,3,-5.809,1,0.0287,0.376,0,0.312,0.407,146.018,1
0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,1
0.526,0.712,11,-6.525,0,0.0356,0.0161,0,0.179,0.32,105.009,1
0.718,0.776,7,-5.208,0,0.0693,0.000624,5.30E-06,0.207,0.622,120.015,1
0.729,0.911,0,-4.5,1,0.045,0.00205,1.39E-06,0.295,0.74,127.087,1
0.505,0.794,0,-3.682,0,0.0604,0.152,0,0.186,0.422,121.303,1
0.663,0.814,2,-4.987,1,0.0466,0.0653,0.000252,0.0823,0.547,111.97,1
0.591,0.88,11,-4.401,1,0.0532,0.0754,4.27E-06,0.0434,0.661,114.11,1
0.65,0.947,11,-5.326,1,0.0717,0.222,0,0.979,0.694,96.035,1
0.505,0.839,7,-4.557,1,0.0538,0.185,0,0.0406,0.511,160.154,1
0.787,0.666,11,-4.475,1,0.0485,0.0409,1.91E-05,0.296,0.485,140.008,1
0.585,0.972,9,-4.45,0,0.0534,0.0143,0,0.0707,0.585,110.006,1
0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,1
0.496,0.176,8,-8.87,0,0.159,0.923,0,0.113,0.431,168.134,1
0.831,0.665,1,-3.627,0,0.0711,0.149,0,0.0636,0.663,129.989,1
0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,1
0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,1
0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,1
0.523,0.747,11,-6.125,1,0.0292,0.0807,0,0.11,0.294,118.97,1
0.565,0.84,0,-4.641,1,0.0296,0.0284,0,0.0928,0.742,144.04,1
0.446,0.757,1,-5.177,1,0.0322,0.0206,0,0.146,0.421,102.88,1
0.649,0.822,1,-5.8,1,0.0398,0.00258,3.83E-05,0.362,0.201,140.026,1
0.583,0.791,11,-4.087,1,0.0318,0.00877,0,0.0451,0.878,89.993,1
0.568,0.878,7,-5.094,1,0.0933,0.0309,4.26E-06,0.213,0.725,171.723,1
0.514,0.683,5,-5.099,1,0.0367,0.0749,2.64E-06,0.392,0.575,159.814,1
0.554,0.849,1,-5.181,0,0.0357,0.0246,0.000233,0.31,0.683,116.992,1
0.656,0.696,8,-5.917,1,0.0261,0.0134,0,0.0753,0.966,108.015,1
0.54,0.688,8,-5.366,1,0.0304,0.0732,0,0.0804,0.524,143.888,1
0.52,0.559,2,-9.615,1,0.0254,0.0736,0.349,0.116,0.254,146.944,1
0.299,0.676,4,-3.187,1,0.051,0.273,0,0.113,0.298,167.498,1
0.739,0.926,7,-3.927,1,0.0725,0.00298,0,0.108,0.718,116.03,1
0.355,0.55,10,-5.772,1,0.0285,0.245,3.20E-05,0.0979,0.26,73.842,1
0.718,0.862,11,-4.915,1,0.0445,0.0135,0,0.24,0.305,138.97,1
0.636,0.732,7,-6.209,0,0.0962,0.242,0,0.498,0.679,128.11,1
0.694,0.891,9,-2.94,1,0.0949,0.0562,0,0.561,0.563,97.939,1
0.721,0.819,9,-5.715,1,0.0269,0.413,0,0.196,0.867,96.02,1
0.685,0.466,0,-9.074,1,0.0304,0.794,2.06E-06,0.0915,0.353,79.936,1
0.559,0.86,7,-4.04,1,0.05,0.0991,0,0.292,0.292,118.969,1
0.608,0.909,4,-3.638,0,0.0349,0.0516,0,0.111,0.617,137.04,1
0.489,0.952,9,-4.372,0,0.0616,4.50E-05,0.00639,0.469,0.293,143.935,1
0.638,0.722,9,-6.177,1,0.0332,0.0119,0.00808,0.189,0.469,103.017,1
0.751,0.825,7,-2.862,1,0.0362,0.0689,0.00259,0.25,0.575,117.019,1
0.856,0.694,10,-3.797,0,0.296,0.124,0,0.0955,0.538,139.876,1
0.576,0.524,1,-4.961,1,0.026,0.299,4.50E-06,0.13,0.263,75.963,1
0.546,0.98,9,-3.02,0,0.0619,0.0154,0,0.31,0.478,120.037,1
0.619,0.931,11,-3.44,0,0.068,0.00456,0,0.0996,0.82,129.957,1
0.688,0.947,6,-4.097,1,0.0544,0.221,0,0.284,0.878,136.031,1
0.597,0.919,7,-2.954,1,0.044,0.000145,0,0.282,0.73,113.987,1
0.472,0.866,2,-3.771,1,0.0413,0.044,0,0.213,0.775,163.867,1
0.706,0.789,9,-6.179,1,0.0415,0.00381,0.00374,0.206,0.26,104,1
0.608,0.931,7,-3.278,1,0.0336,0.114,0,0.067,0.768,97.973,1
0.531,0.843,9,-2.569,0,0.0429,0.0909,0,0.0283,0.392,136.991,1
0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,1
0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,1
0.414,0.837,1,-4.043,1,0.0407,0.00114,0.00693,0.0855,0.199,121.749,1
0.493,0.914,3,-2.963,0,0.386,0.393,0,0.353,0.519,173.694,1
0.728,0.858,9,-3.686,1,0.0609,0.0403,4.26E-06,0.0241,0.591,125.054,1
0.541,0.911,1,-3.6,0,0.0631,0.0205,0.00155,0.275,0.563,145.057,1
0.561,0.932,1,-4.443,1,0.0433,0.00841,4.97E-05,0.0992,0.495,126.116,1
0.703,0.83,8,-3.028,1,0.0327,0.32,0,0.364,0.597,109.958,1
0.454,0.605,4,-6.816,1,0.0314,0.255,0,0.109,0.18,155.861,1
0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,1
0.6,0.599,0,-6.102,1,0.0276,0.401,0,0.102,0.496,99.05,1
0.628,0.676,7,-5.911,1,0.0916,0.00957,2.65E-05,0.102,0.75,85.984,1
0.625,0.576,11,-5.693,0,0.175,0.0543,4.07E-05,0.187,0.235,179.063,1
0.48,0.756,1,-5.399,1,0.0333,0.00993,0.00704,0.312,0.447,131.127,1
0.596,0.574,6,-9.373,0,0.212,0.0409,0,0.147,0.439,131.075,1
0.502,0.417,10,-7.665,1,0.0718,0.127,0.00419,0.106,0.218,180.301,1
0.571,0.937,5,-3.467,0,0.0365,0.0064,0,0.316,0.584,115.013,1
0.587,0.648,0,-6.954,1,0.089,0.0279,0,0.962,0.37,119.888,1
0.464,0.889,5,-5.042,1,0.0497,0.0389,0.0272,0.31,0.539,87.858,1
0.461,0.71,5,-6.36,1,0.0422,0.319,4.97E-06,0.104,0.281,175.825,1
0.427,0.773,8,-4.222,1,0.115,0.00605,4.02E-06,0.0396,0.695,171.806,1
0.727,0.937,11,-2.871,0,0.287,0.00417,0,0.091,0.749,132.067,1
0.53,0.526,7,-8.349,1,0.0263,0.199,3.52E-06,0.232,0.323,79.025,1
0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,1
0.66,0.539,9,-5.947,0,0.324,0.0534,0,0.222,0.307,109.318,1
0.373,0.813,2,-6.13,1,0.0543,0.0253,0.000227,0.0826,0.647,80.465,1
0.467,0.815,7,-7.929,0,0.0524,0.0198,1.23E-06,0.118,0.335,140.047,1
0.577,0.447,8,-5.892,1,0.277,0.00627,0.00022,0.0899,0.189,74.236,1
0.616,0.78,2,-6.062,1,0.0623,0.0322,0,0.173,0.471,110.005,1
0.577,0.761,9,-5.34,1,0.0358,0.0377,0,0.116,0.599,104.991,1
0.385,0.73,2,-7.82,1,0.0409,0.00382,0.00278,0.123,0.36,134.659,1
0.566,0.755,11,-5.526,1,0.0368,0.0338,0,0.315,0.445,101.006,1
0.748,0.815,2,-5.576,1,0.0298,0.0162,0,0.106,0.826,126.024,1
0.451,0.703,2,-6.406,1,0.0356,0.0887,9.49E-05,0.103,0.404,79.306,1
0.44,0.276,0,-12.151,1,0.0407,0.552,0.00695,0.112,0.077,79.907,1
0.658,0.728,5,-4.916,1,0.0237,0.0183,6.26E-06,0.306,0.682,101.969,1
0.651,0.773,7,-6.97,1,0.0366,0.318,0,0.27,0.69,83.995,1
0.722,0.556,4,-8.194,1,0.124,0.211,0,0.104,0.534,141.925,1
0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,1
0.658,0.837,2,-2.063,1,0.0543,0.0629,0,0.0969,0.936,126.015,1
0.658,0.729,7,-6.561,1,0.0378,0.00215,0.0013,0.0752,0.668,104.007,1
0.346,0.552,0,-6.864,0,0.0282,0.417,0,0.114,0.0789,75.881,1
0.567,0.481,4,-7.357,1,0.027,0.0173,4.13E-05,0.182,0.233,145.865,1
0.702,0.781,0,-4.081,1,0.03,0.433,0,0.135,0.382,102.997,1
0.602,0.609,0,-7.803,1,0.0243,0.0382,0.0002,0.127,0.337,93.06,1
0.526,0.693,0,-6.972,1,0.0327,0.046,9.55E-06,0.247,0.363,107.012,1
0.4,0.558,3,-7.393,1,0.038,0.163,3.76E-06,0.0879,0.376,81.271,1
0.678,0.839,7,-3.617,1,0.0394,0.0379,0,0.0742,0.772,104.952,1
0.431,0.876,4,-6.109,1,0.0658,0.0771,1.81E-05,0.0998,0.519,160,1
0.596,0.503,4,-7.606,1,0.0272,0.13,0,0.0754,0.262,134.032,1
0.602,0.735,5,-5.778,1,0.0337,0.00196,4.77E-05,0.105,0.472,96.969,1
0.692,0.908,9,-5.364,1,0.0677,0.0251,0,0.0933,0.513,124.042,1
0.647,0.834,8,-3.395,1,0.0317,0.0609,0.00851,0.202,0.704,126.878,1
0.673,0.629,2,-7.072,1,0.0299,0.00141,0,0.0944,0.551,103.998,1
